,Player,Team_x,ShootsCatches_x,DOB,BirthCity,StateProvince,Country,Nationality,HeightInches,WeightPounds,DraftYear,DraftRound,DraftPickNumber,FirstSeason,HOF,GamesPlayed_x,Wins_x,Losses_x,Ties_x,OvertimeLosses_x,Shutouts_x,Season,Team_y,ShootsCatches_y,GamesPlayed_y,GamesStarted,Wins_y,Losses_y,Ties_y,OvertimeLosses_y,ShotsAgainst,Saves,GoalsAgainst,SavePct,GoalsAgainstAvg,TimeOnIce,Shutouts_y,GoalsScored,Assists,Points,PenaltyMinutes
1394,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2015-16,FLA,L,62,60,35,19,,6,1801,1660,141,0.922,2.35,3601:51,4,0,2,2,4
1395,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2011-12,VAN,L,55,54,31,14,,8,1577,1450,127,0.919,2.41,3162:23,5,0,1,1,4
1396,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2017-18,FLA,L,35,33,18,11,,2,1143,1062,81,0.929,2.47,1965:58,3,0,2,2,0
1397,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2010-11,VAN,L,60,60,38,15,,7,1753,1627,126,0.928,2.11,3589:40,4,0,3,3,2
1398,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2000-01,FLA,L,47,41,12,24,7,,1333,1226,107,0.92,2.44,2628:21,5,0,0,0,2
1399,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2014-15,FLA,L,61,61,28,19,,12,1743,1605,138,0.921,2.35,3528:11,2,0,0,0,0
1400,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2016-17,FLA,L,40,39,17,15,,6,1217,1113,104,0.915,2.68,2327:10,1,0,1,1,4
1401,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2003-04,FLA,L,72,72,25,33,14,,2475,2303,172,0.931,2.43,4251:42,7,0,3,3,2
1402,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,1999-00,NYI,L,24,20,7,14,1,,730,660,70,0.904,3.25,1292:23,1,0,0,0,0
1403,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2002-03,FLA,L,65,62,20,34,7,,2011,1847,164,0.918,2.71,3627:28,6,0,0,0,4
1404,Roberto Luongo,,L,1979-04-04,Montréal,QC,CAN,CAN,75,215,1997,1,4,1999-00,Y,1044,489,392,33,91,77,2006-07,VAN,L,76,75,47,22,,6,2169,1998,171,0.921,2.28,4490:16,5,0,2,2,10
1405,Ukko-Pekka Luukkonen,BUF,L,1999-03-09,Espoo,,FIN,FIN,77,217,2017,2,54,2020-21,N,17,4,10,,3,0,2020-21,BUF,L,4,4,1,3,,0,149,135,14,0.906,3.88,216:42,0,0,0,0,0
1406,Ukko-Pekka Luukkonen,BUF,L,1999-03-09,Espoo,,FIN,FIN,77,217,2017,2,54,2020-21,N,17,4,10,,3,0,2022-23,BUF,L,4,4,1,2,,1,117,100,17,0.855,4.22,241:52,0,0,0,0,0
1407,Ukko-Pekka Luukkonen,BUF,L,1999-03-09,Espoo,,FIN,FIN,77,217,2017,2,54,2020-21,N,17,4,10,,3,0,2021-22,BUF,L,9,9,2,5,,2,277,254,23,0.917,2.74,503:04,0,0,0,0,0
1408,Alex Lyon,FLA,L,1992-12-09,Baudette,MN,USA,USA,73,201,,,,2017-18,N,24,7,7,,3,0,2018-19,PHI,L,2,1,0,1,,0,31,25,6,0.806,5.08,70:49,0,0,0,0,0
1409,Alex Lyon,FLA,L,1992-12-09,Baudette,MN,USA,USA,73,201,,,,2017-18,N,24,7,7,,3,0,2019-20,PHI,L,3,2,1,1,,0,73,65,8,0.89,3.55,135:19,0,0,0,0,0
1410,Alex Lyon,FLA,L,1992-12-09,Baudette,MN,USA,USA,73,201,,,,2017-18,N,24,7,7,,3,0,2020-21,PHI,L,6,5,1,3,,1,169,151,18,0.893,3.33,324:09,0,0,0,0,0
1411,Alex Lyon,FLA,L,1992-12-09,Baudette,MN,USA,USA,73,201,,,,2017-18,N,24,7,7,,3,0,2017-18,PHI,L,11,7,4,2,,1,232,210,22,0.905,2.75,479:48,0,0,0,0,0
1412,Alex Lyon,FLA,L,1992-12-09,Baudette,MN,USA,USA,73,201,,,,2017-18,N,24,7,7,,3,0,2021-22,CAR,L,2,2,1,0,,1,65,59,6,0.908,2.93,122:49,0,0,0,0,0
1413,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2008-09,NYI,L,49,46,14,26,,6,1584,1427,157,0.901,3.37,2792:18,1,0,1,1,6
1414,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2011-12,DET,L,14,12,8,5,,1,330,301,29,0.912,2.16,805:33,0,0,0,0,0
1415,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2013-14,CGY,L,11,9,5,4,,1,264,235,29,0.89,2.91,598:45,0,0,0,0,2
1416,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2010-11,DET,L,15,9,5,5,,3,372,341,31,0.917,2.58,720:51,1,0,0,0,0
1417,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2006-07,"DET,BOS",L,15,12,3,7,,2,406,363,43,0.894,3.12,826:17,0,0,0,0,0
1418,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2012-13,CGY,L,21,17,8,9,,1,562,507,55,0.902,2.87,1148:28,0,0,0,0,0
1419,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2007-08,NYI,L,2,2,0,1,,1,73,67,6,0.918,2.99,120:25,0,0,0,0,0
1420,Joey MacDonald,,L,1980-02-07,Pictou,NS,CAN,CAN,72,197,,,,2006-07,N,133,44,61,,15,2,2009-10,TOR,L,6,5,1,4,,0,157,140,17,0.892,3.2,318:49,0,0,0,0,0
1421,Drew MacIntyre,,L,1983-06-24,Charlottetown,PE,CAN,CAN,73,190,2001,4,121,2007-08,N,6,0,2,,0,0,2011-12,BUF,L,2,0,0,0,,0,18,17,1,0.944,1.38,43:29,0,0,0,0,0
1422,Drew MacIntyre,,L,1983-06-24,Charlottetown,PE,CAN,CAN,73,190,2001,4,121,2007-08,N,6,0,2,,0,0,2007-08,VAN,L,2,0,0,1,,0,22,19,3,0.864,2.95,61:06,0,0,0,0,0
1423,Drew MacIntyre,,L,1983-06-24,Charlottetown,PE,CAN,CAN,73,190,2001,4,121,2007-08,N,6,0,2,,0,0,2013-14,TOR,L,2,1,0,1,,0,51,47,4,0.922,2.54,94:35,0,0,0,0,0
1424,Andrey Makarov,,L,1993-04-20,Kazan,,RUS,RUS,74,194,,,,2014-15,N,1,0,1,,0,0,2014-15,BUF,L,1,1,0,1,,0,36,33,3,0.917,3,60:00,0,0,0,0,0
1425,Peter Mannino,,L,1984-02-17,Farmington Hills,MI,USA,USA,73,195,,,,2008-09,N,6,1,1,,0,0,2011-12,WPG,L,1,0,0,0,,0,4,4,0,1,0,19:51,0,0,0,0,0
1426,Peter Mannino,,L,1984-02-17,Farmington Hills,MI,USA,USA,73,195,,,,2008-09,N,6,1,1,,0,0,2008-09,NYI,L,3,2,1,1,,0,87,77,10,0.885,4.52,132:53,0,0,0,0,0
1427,Peter Mannino,,L,1984-02-17,Farmington Hills,MI,USA,USA,73,195,,,,2008-09,N,6,1,1,,0,0,2010-11,ATL,L,2,0,0,0,,0,36,31,5,0.861,4.12,72:47,0,0,0,0,0
1428,Norm Maracle,,L,1974-10-02,Belleville,ON,CAN,CAN,69,175,1993,5,126,1997-98,N,66,14,33,8,,1,1999-00,ATL,L,32,27,4,19,2,,852,758,94,0.89,3.49,1618:12,1,0,0,0,0
1429,Norm Maracle,,L,1974-10-02,Belleville,ON,CAN,CAN,69,175,1993,5,126,1997-98,N,66,14,33,8,,1,2000-01,ATL,L,13,13,2,8,3,,406,363,43,0.894,3.43,752:40,0,0,0,0,0
1430,Norm Maracle,,L,1974-10-02,Belleville,ON,CAN,CAN,69,175,1993,5,126,1997-98,N,66,14,33,8,,1,1997-98,DET,L,4,2,2,0,1,,63,57,6,0.905,2.02,178:15,0,0,0,0,0
1431,Norm Maracle,,L,1974-10-02,Belleville,ON,CAN,CAN,69,175,1993,5,126,1997-98,N,66,14,33,8,,1,1998-99,DET,L,16,12,6,5,2,,379,348,31,0.918,2.27,820:59,0,0,0,0,0
1432,Norm Maracle,,L,1974-10-02,Belleville,ON,CAN,CAN,69,175,1993,5,126,1997-98,N,66,14,33,8,,1,2001-02,ATL,L,1,1,0,1,0,,20,17,3,0.85,3,59:58,0,0,0,0,0
1433,Jussi Markkanen,,L,1975-05-08,Imatra,,FIN,FIN,72,182,2001,5,133,2001-02,N,128,43,47,8,7,7,2005-06,EDM,L,37,32,15,12,,6,873,768,105,0.88,3.13,2015:35,0,0,1,1,0
1434,Jussi Markkanen,,L,1975-05-08,Imatra,,FIN,FIN,72,182,2001,5,133,2001-02,N,128,43,47,8,7,7,2006-07,EDM,L,22,16,5,9,,1,457,405,52,0.886,3.14,992:09,0,0,0,0,0
1435,Jussi Markkanen,,L,1975-05-08,Imatra,,FIN,FIN,72,182,2001,5,133,2001-02,N,128,43,47,8,7,7,2001-02,EDM,L,14,12,6,4,2,,336,312,24,0.929,1.84,784:15,2,0,0,0,0
1436,Jussi Markkanen,,L,1975-05-08,Imatra,,FIN,FIN,72,182,2001,5,133,2001-02,N,128,43,47,8,7,7,2003-04,"NYR,EDM",L,33,25,10,14,3,,793,728,65,0.918,2.38,1638:00,2,0,0,0,2
1437,Jussi Markkanen,,L,1975-05-08,Imatra,,FIN,FIN,72,182,2001,5,133,2001-02,N,128,43,47,8,7,7,2002-03,EDM,L,22,17,7,8,3,,533,482,51,0.904,2.59,1180:15,3,0,1,1,2
1438,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2021-22,CGY,L,63,63,37,15,,9,1754,1617,137,0.922,2.22,3695:50,9,0,3,3,10
1439,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2017-18,VAN,L,60,57,23,26,,7,1745,1591,154,0.912,2.71,3413:43,2,0,3,3,4
1440,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2010-11,FLA,L,1,0,0,1,,0,14,12,2,0.857,3.01,39:49,0,0,0,0,0
1441,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2022-23,CGY,L,17,17,8,6,,2,441,392,49,0.889,2.97,988:56,0,0,0,0,2
1442,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2013-14,"FLA,VAN",L,16,12,2,8,,3,361,315,46,0.873,3.39,813:21,0,0,0,0,0
1443,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2015-16,VAN,L,33,30,13,14,,4,988,904,84,0.915,2.73,1847:26,0,0,2,2,4
1444,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2019-20,VAN,L,43,43,23,16,,4,1420,1303,117,0.918,2.75,2551:53,2,0,1,1,4
1445,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2012-13,FLA,L,23,23,8,14,,1,685,617,68,0.901,3.22,1265:45,0,0,0,0,0
1446,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2018-19,VAN,L,60,60,28,23,,9,1896,1730,166,0.912,2.77,3599:01,1,0,3,3,2
1447,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2016-17,VAN,L,26,23,10,11,,3,692,630,62,0.91,2.63,1416:58,0,0,0,0,2
1448,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2020-21,CGY,L,43,43,22,19,,2,1161,1050,111,0.904,2.68,2487:56,3,0,0,0,2
1449,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2011-12,FLA,L,7,6,2,4,,1,222,205,17,0.923,2.66,383:15,0,0,0,0,0
1450,Jacob Markstrom,CGY,L,1990-01-31,Gävle,,SWE,SWE,78,207,2008,2,31,2010-11,N,395,177,158,,45,17,2014-15,VAN,L,3,2,1,1,,0,33,29,4,0.879,3.09,77:38,0,0,0,0,0
1451,Spencer Martin,VAN,L,1995-06-08,Oakville,ON,CAN,CAN,75,191,2013,3,63,2016-17,N,19,9,4,,5,0,2022-23,VAN,L,10,9,6,2,,1,310,279,31,0.9,3.21,578:55,0,0,0,0,0
1452,Spencer Martin,VAN,L,1995-06-08,Oakville,ON,CAN,CAN,75,191,2013,3,63,2016-17,N,19,9,4,,5,0,2021-22,VAN,L,6,6,3,0,,3,218,207,11,0.95,1.74,378:21,0,0,0,0,0
1453,Spencer Martin,VAN,L,1995-06-08,Oakville,ON,CAN,CAN,75,191,2013,3,63,2016-17,N,19,9,4,,5,0,2016-17,COL,L,3,3,0,2,,1,96,83,13,0.865,4.35,179:26,0,0,0,0,0
1454,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2006-07,NSH,L,40,38,24,11,,4,1244,1151,93,0.925,2.38,2341:41,5,0,1,1,4
1455,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2000-01,NSH,L,1,1,0,1,0,,20,18,2,0.9,2.05,58:35,0,0,0,0,0
1456,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,1998-99,NSH,L,3,0,0,0,0,,44,38,6,0.864,5.21,69:07,0,0,0,0,0
1457,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2009-10,STL,L,61,61,30,22,,8,1699,1551,148,0.913,2.53,3512:09,2,0,0,0,0
1458,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2003-04,NSH,L,17,9,4,4,1,,365,338,27,0.926,2.18,743:44,1,0,0,0,4
1459,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2010-11,ATL,L,33,28,13,13,,3,882,787,95,0.892,3.39,1681:41,1,0,0,0,4
1460,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2005-06,NSH,L,23,20,12,5,,1,597,545,52,0.913,2.54,1226:41,2,1,0,1,0
1461,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2011-12,WPG,L,20,15,8,7,,1,422,379,43,0.898,2.59,994:52,2,0,0,0,0
1462,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2008-09,STL,L,57,51,27,21,,7,1544,1415,129,0.916,2.41,3214:54,6,0,1,1,0
1463,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2007-08,NSH,L,51,45,18,22,,6,1278,1148,130,0.898,2.9,2691:58,4,0,1,1,0
1464,Chris Mason,,L,1976-04-20,Red Deer,AB,CAN,CAN,72,198,1995,5,122,1998-99,N,317,137,113,1,31,23,2012-13,NSH,L,11,6,1,7,,1,229,200,29,0.873,3.73,466:44,0,0,0,0,0
1465,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2014-15,PHI,R,51,48,18,18,,11,1490,1382,108,0.928,2.25,2885:23,3,0,3,3,2
1466,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2010-11,CBJ,R,54,53,24,21,,7,1541,1388,153,0.901,3.03,3026:30,3,0,1,1,2
1467,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2017-18,WPG,R,13,12,5,6,,1,392,355,37,0.906,3.24,684:53,1,0,1,1,0
1468,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2012-13,"CBJ,PHI",R,20,17,7,8,,1,561,514,47,0.916,2.59,1090:09,0,0,1,1,0
1469,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2008-09,CBJ,R,61,61,33,20,,7,1658,1518,140,0.916,2.29,3663:37,10,0,0,0,2
1470,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2011-12,CBJ,R,46,45,16,26,,3,1355,1212,143,0.894,3.39,2533:41,1,0,2,2,2
1471,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2009-10,CBJ,R,58,55,20,26,,9,1653,1490,163,0.901,3.05,3202:09,5,0,2,2,2
1472,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2016-17,PHI,R,58,54,26,21,,8,1556,1413,143,0.908,2.66,3224:37,3,0,1,1,0
1473,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2015-16,PHI,R,54,53,23,19,,10,1602,1470,132,0.918,2.51,3150:26,4,0,0,0,2
1474,Steve Mason,,R,1988-05-29,Oakville,ON,CAN,CAN,76,210,2006,3,69,2008-09,N,476,205,183,,64,34,2013-14,PHI,R,61,60,33,18,,7,1751,1606,145,0.917,2.5,3485:36,4,0,1,1,10
1475,Marek Mazanec,,R,1991-07-18,Pisek,,CZE,CZE,76,202,2012,6,179,2013-14,N,31,8,13,,4,2,2014-15,NSH,R,2,1,0,1,,0,47,43,4,0.915,2.27,105:44,0,0,0,0,0
1476,Marek Mazanec,,R,1991-07-18,Pisek,,CZE,CZE,76,202,2012,6,179,2013-14,N,31,8,13,,4,2,2013-14,NSH,R,25,22,8,10,,4,650,586,64,0.902,2.8,1369:32,2,0,0,0,0
1477,Marek Mazanec,,R,1991-07-18,Pisek,,CZE,CZE,76,202,2012,6,179,2013-14,N,31,8,13,,4,2,2016-17,NSH,R,4,2,0,2,,0,87,73,14,0.839,4.73,177:35,0,0,1,1,0
1478,Tom McCollum,,L,1989-12-07,Amherst,NY,USA,USA,74,220,2008,1,30,2010-11,N,3,1,0,,0,0,2010-11,DET,L,1,0,0,0,,0,8,5,3,0.625,12.31,14:37,0,0,0,0,0
1479,Tom McCollum,,L,1989-12-07,Amherst,NY,USA,USA,74,220,2008,1,30,2010-11,N,3,1,0,,0,0,2014-15,DET,L,2,0,1,0,,0,25,24,1,0.96,0.91,65:54,0,0,0,0,0
1480,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2014-15,CBJ,L,32,28,12,14,,2,949,867,82,0.914,2.88,1710:01,0,0,0,0,0
1481,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2011-12,PHX,L,2,1,1,0,,0,36,34,2,0.944,1.67,71:46,0,0,0,0,0
1482,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2015-16,CBJ,L,18,12,2,7,,3,417,371,46,0.89,3.3,835:26,0,0,1,1,0
1483,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2019-20,TBL,L,18,18,8,7,,3,551,499,52,0.906,2.89,1080:56,1,0,0,0,0
1484,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2010-11,"ANA,OTT",L,28,22,9,13,,1,721,647,74,0.897,3.18,1394:52,2,0,1,1,0
1485,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2009-10,"CGY,ANA",L,20,14,8,5,,2,523,472,51,0.902,2.99,1023:52,0,0,0,0,0
1486,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2017-18,TOR,L,18,15,11,5,,1,528,493,35,0.934,2.14,979:07,3,0,1,1,0
1487,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2020-21,TBL,L,12,12,4,6,,2,296,259,37,0.875,3.09,719:19,1,0,0,0,2
1488,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2016-17,"CBJ,TOR",L,21,15,8,8,,2,616,565,51,0.917,2.7,1134:39,1,0,0,0,0
1489,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2008-09,CGY,L,14,6,1,6,,1,280,249,31,0.889,3.59,517:53,0,0,0,0,2
1490,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2007-08,CGY,L,5,1,0,2,,0,51,46,5,0.902,2,149:55,0,0,0,0,0
1491,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2018-19,CAR,L,33,33,20,11,,2,968,883,85,0.912,2.58,1977:31,2,0,0,0,0
1492,Curtis McElhinney,,L,1983-05-23,London,ON,CAN,CAN,73,210,2002,6,176,2007-08,N,249,94,95,,20,12,2013-14,CBJ,L,28,21,10,11,,1,703,639,64,0.909,2.7,1423:09,2,0,1,1,0
1493,Zane McIntyre,MIN,L,1992-08-20,Grand Forks,ND,USA,USA,74,206,2010,6,165,2016-17,N,8,0,4,,1,0,2016-17,BOS,L,8,3,0,4,,1,155,133,22,0.858,3.97,332:37,0,0,0,0,0
1494,Mike McKenna,,R,1983-04-11,St. Louis,MO,USA,USA,74,183,2002,6,172,2008-09,N,35,7,17,,3,1,2018-19,"OTT,PHI",R,11,7,1,5,,1,316,282,34,0.892,3.99,511:15,0,0,0,0,0
1495,Mike McKenna,,R,1983-04-11,St. Louis,MO,USA,USA,74,183,2002,6,172,2008-09,N,35,7,17,,3,1,2017-18,DAL,R,2,1,1,1,,0,50,45,5,0.9,2.96,101:20,0,0,0,0,0
1496,Mike McKenna,,R,1983-04-11,St. Louis,MO,USA,USA,74,183,2002,6,172,2008-09,N,35,7,17,,3,1,2014-15,ARI,R,1,1,0,1,,0,34,29,5,0.853,5,60:00,0,0,0,0,0
1497,Mike McKenna,,R,1983-04-11,St. Louis,MO,USA,USA,74,183,2002,6,172,2008-09,N,35,7,17,,3,1,2013-14,CBJ,R,4,3,1,1,,1,114,103,11,0.904,3.01,219:00,0,0,0,0,0
1498,Mike McKenna,,R,1983-04-11,St. Louis,MO,USA,USA,74,183,2002,6,172,2008-09,N,35,7,17,,3,1,2010-11,NJD,R,2,1,0,1,,0,56,50,6,0.893,3.05,117:52,0,0,0,0,0
1499,Mike McKenna,,R,1983-04-11,St. Louis,MO,USA,USA,74,183,2002,6,172,2008-09,N,35,7,17,,3,1,2008-09,TBL,R,15,14,4,8,,1,406,360,46,0.887,3.56,775:51,1,0,1,1,0
1500,Kirk McLean,,L,1966-06-26,Willowdale,ON,CAN,CAN,72,182,1984,6,107,1985-86,N,460,191,186,56,,17,1995-96,VAN,L,45,44,15,21,9,,1292,1136,156,0.879,3.54,2644:49,2,0,2,2,6
1501,Kirk McLean,,L,1966-06-26,Willowdale,ON,CAN,CAN,72,182,1984,6,107,1985-86,N,460,191,186,56,,17,1999-00,NYR,L,22,20,7,8,4,,558,500,58,0.896,2.89,1205:40,0,0,1,1,2
1502,Kirk McLean,,L,1966-06-26,Willowdale,ON,CAN,CAN,72,182,1984,6,107,1985-86,N,460,191,186,56,,17,2000-01,NYR,L,23,19,8,10,1,,639,568,71,0.889,3.49,1220:23,0,0,0,0,0
1503,Kirk McLean,,L,1966-06-26,Willowdale,ON,CAN,CAN,72,182,1984,6,107,1985-86,N,460,191,186,56,,17,1997-98,"VAN,CAR,FLA",L,44,43,14,21,5,,1188,1047,141,0.881,3.54,2390:01,1,0,1,1,0
1504,Kirk McLean,,L,1966-06-26,Willowdale,ON,CAN,CAN,72,182,1984,6,107,1985-86,N,460,191,186,56,,17,1998-99,FLA,L,30,24,9,10,4,,727,654,73,0.9,2.74,1596:55,2,0,0,0,2
1505,Kirk McLean,,L,1966-06-26,Willowdale,ON,CAN,CAN,72,182,1984,6,107,1985-86,N,460,191,186,56,,17,1996-97,VAN,L,44,41,21,18,3,,1247,1109,138,0.889,3.21,2581:24,0,0,2,2,2
1506,Jamie McLennan,,L,1971-06-30,Edmonton,AB,CAN,CAN,72,199,1991,3,48,1993-94,N,254,80,109,33,3,13,1999-00,STL,L,19,16,9,5,2,,341,308,33,0.903,1.96,1008:56,2,0,0,0,2
1507,Jamie McLennan,,L,1971-06-30,Edmonton,AB,CAN,CAN,72,199,1991,3,48,1993-94,N,254,80,109,33,3,13,2002-03,CGY,L,22,17,2,11,4,,537,479,58,0.892,2.99,1164:53,0,0,0,0,14
1508,Jamie McLennan,,L,1971-06-30,Edmonton,AB,CAN,CAN,72,199,1991,3,48,1993-94,N,254,80,109,33,3,13,2005-06,FLA,L,17,9,2,4,,2,360,326,34,0.906,3.01,677:50,0,0,0,0,0
1509,Jamie McLennan,,L,1971-06-30,Edmonton,AB,CAN,CAN,72,199,1991,3,48,1993-94,N,254,80,109,33,3,13,2006-07,CGY,L,9,8,3,5,,1,304,272,32,0.895,3.6,532:40,0,0,0,0,16
